"test_key","test","q","n","theta","null_valid_reps","alt_valid_reps","alpha_p","power_p","alpha_ejab","power_ejab","alpha_bic","power_bic","alpha_tsbf","power_tsbf","risk_p","risk_ejab","risk_bic","risk_tsbf","delta_p_minus_ejab","delta_bic_minus_ejab","delta_tsbf_minus_ejab"
"logistic","Logistic regression",1,272,0.275,2000,400,0.002,0.28,0.002,0.2825,0.003,0.31,0.0345,0.545,0.361,0.35975,0.3465,0.24475,0.00124999999999997,-0.0132500000000001,-0.115
"logistic","Logistic regression",1,272,0.316666666666667,2000,400,0.002,0.38,0.002,0.3825,0.003,0.4,0.0275,0.6275,0.311,0.30975,0.3015,0.2,0.00125000000000003,-0.00825000000000004,-0.10975
"logistic","Logistic regression",1,272,0.358333333333333,2000,400,0.002,0.525,0.002,0.5325,0.003,0.555,0.0215,0.7425,0.2385,0.23475,0.224,0.1395,0.00374999999999998,-0.0107500000000001,-0.09525
"logistic","Logistic regression",1,272,0.4,2000,400,0.002,0.685,0.002,0.695,0.003,0.7125,0.0175,0.8425,0.1585,0.1535,0.14525,0.0875,0.00499999999999995,-0.00825000000000009,-0.066
"logistic","Logistic regression",1,272,0.441666666666667,2000,400,0.002,0.79,0.002,0.8,0.003,0.815,0.0135,0.8975,0.106,0.101,0.094,0.058,0.005,-0.00700000000000001,-0.0429999999999999
"logistic","Logistic regression",1,272,0.483333333333333,2000,400,0.002,0.8475,0.002,0.85,0.003,0.8625,0.011,0.9275,0.07725,0.076,0.0702499999999999,0.04175,0.00124999999999997,-0.00575000000000009,-0.0342500000000001
"logistic","Logistic regression",1,272,0.525,2000,400,0.002,0.91,0.002,0.91,0.003,0.9175,0.01,0.9575,0.046,0.046,0.04275,0.02625,0,-0.00325000000000003,-0.01975
"logistic","Logistic regression",1,272,0.566666666666667,2000,400,0.002,0.9475,0.002,0.9475,0.003,0.9575,0.009,0.9725,0.02725,0.02725,0.0227499999999999,0.0182499999999999,0,-0.00450000000000006,-0.00900000000000006
"logistic","Logistic regression",1,272,0.608333333333333,2000,400,0.002,0.985,0.002,0.985,0.003,0.985,0.0065,0.985,0.00850000000000001,0.00850000000000001,0.00899999999999995,0.01075,0,0.000499999999999945,0.00224999999999997
"logistic","Logistic regression",1,272,0.65,2000,400,0.002,0.9925,0.002,0.995,0.003,0.995,0.0055,0.9975,0.00474999999999998,0.0035,0.00399999999999995,0.004,0.00124999999999997,0.000499999999999945,5e-04
"logistic","Logistic regression",1,272,0.691666666666667,2000,400,0.002,0.9925,0.002,0.9925,0.003,0.9925,0.005,0.9925,0.00474999999999998,0.00474999999999998,0.00524999999999992,0.00624999999999992,0,0.000499999999999945,0.00149999999999995
"logistic","Logistic regression",1,272,0.733333333333333,2000,400,0.002,0.9975,0.002,0.9975,0.003,0.9975,0.004,1,0.00224999999999997,0.00224999999999997,0.00274999999999992,0.002,0,0.000499999999999945,-0.000249999999999972
"logistic","Logistic regression",1,272,0.775,2000,400,0.002,0.9975,0.002,0.9975,0.003,0.9975,0.003,0.9975,0.00224999999999997,0.00224999999999997,0.00274999999999992,0.00274999999999992,0,0.000499999999999945,0.000499999999999945
"logistic","Logistic regression",1,272,0.816666666666667,2000,400,0.002,0.9975,0.002,0.9975,0.003,0.9975,0.002,0.9975,0.00224999999999997,0.00224999999999997,0.00274999999999992,0.00224999999999997,0,0.000499999999999945,0
"logistic","Logistic regression",1,272,0.858333333333333,2000,400,0.002,1,0.002,1,0.003,1,0.002,1,0.001,0.001,0.00149999999999995,0.001,0,0.000499999999999945,0
"logistic","Logistic regression",1,272,0.9,2000,400,0.002,1,0.002,1,0.003,1,0.001,1,0.001,0.001,0.00149999999999995,0.000499999999999945,0,0.000499999999999945,-0.000500000000000056
"logistic","Logistic regression",1,332,0.002,2000,400,0.0025,0,0.002,0,0.0025,0,0,0,0.50125,0.501,0.50125,0.5,0.000249999999999972,0.000249999999999972,-0.001
"logistic","Logistic regression",1,332,0.00258309933002977,2000,400,0.0025,0.0025,0.002,0.0025,0.0025,0.0025,0,0,0.5,0.49975,0.5,0.5,0.000249999999999972,0.000249999999999972,0.000249999999999972
"logistic","Logistic regression",1,332,0.00333620107440012,2000,400,0.0025,0.005,0.002,0.005,0.0025,0.005,0,0,0.49875,0.4985,0.49875,0.5,0.000249999999999972,0.000249999999999972,0.0015
"logistic","Logistic regression",1,332,0.00430886938006377,2000,400,0.0025,0,0.002,0,0.0025,0,0,0,0.50125,0.501,0.50125,0.5,0.000249999999999972,0.000249999999999972,-0.001
"logistic","Logistic regression",1,332,0.00556511880441425,2000,400,0.0025,0,0.002,0,0.0025,0,0,0,0.50125,0.501,0.50125,0.5,0.000249999999999972,0.000249999999999972,-0.001
"logistic","Logistic regression",1,332,0.00718762732760925,2000,400,0.0025,0.01,0.002,0.01,0.0025,0.0125,0,0,0.49625,0.496,0.495,0.5,0.000249999999999972,-0.001,0.004
"logistic","Logistic regression",1,332,0.00928317766722556,2000,400,0.0025,0.0075,0.002,0.0075,0.0025,0.0075,0,0,0.4975,0.49725,0.4975,0.5,0.000249999999999972,0.000249999999999972,0.00274999999999997
"logistic","Logistic regression",1,332,0.0119896850063788,2000,400,0.0025,0.0075,0.002,0.0075,0.0025,0.01,0,0,0.4975,0.49725,0.49625,0.5,0.000249999999999972,-0.00100000000000006,0.00274999999999997
"logistic","Logistic regression",1,332,0.0154852736536225,2000,400,0.0025,0.005,0.002,0.0025,0.0025,0.005,0,0,0.49875,0.49975,0.49875,0.5,-0.00100000000000006,-0.00100000000000006,0.000249999999999972
"logistic","Logistic regression",1,332,0.02,2000,400,0.0025,0.0025,0.002,0,0.0025,0.0025,0,0,0.5,0.501,0.5,0.5,-0.001,-0.001,-0.001
"logistic","Logistic regression",1,332,0.025,2000,400,0.0025,0.005,0.002,0.005,0.0025,0.005,0,0,0.49875,0.4985,0.49875,0.5,0.000249999999999972,0.000249999999999972,0.0015
"logistic","Logistic regression",1,332,0.0666666666666667,2000,400,0.0025,0.015,0.002,0.015,0.0025,0.0175,0.0025,0.02,0.49375,0.4935,0.4925,0.49125,0.000249999999999972,-0.001,-0.00225000000000003
"logistic","Logistic regression",1,332,0.108333333333333,2000,400,0.0025,0.0275,0.002,0.0275,0.0025,0.03,0.022,0.1,0.4875,0.48725,0.48625,0.461,0.000249999999999972,-0.00100000000000006,-0.02625
"logistic","Logistic regression",1,332,0.15,2000,400,0.0025,0.0425,0.002,0.04,0.0025,0.045,0.035,0.245,0.48,0.481,0.47875,0.395,-0.001,-0.00225000000000003,-0.086
"logistic","Logistic regression",1,332,0.191666666666667,2000,400,0.0025,0.105,0.002,0.095,0.0025,0.1125,0.035,0.3725,0.44875,0.4535,0.445,0.33125,-0.00475000000000003,-0.00850000000000006,-0.12225
"logistic","Logistic regression",1,332,0.233333333333333,2000,400,0.0025,0.235,0.002,0.23,0.0025,0.245,0.0295,0.4775,0.38375,0.386,0.37875,0.276,-0.00225000000000003,-0.00725000000000003,-0.11
"logistic","Logistic regression",1,332,0.275,2000,400,0.0025,0.3425,0.002,0.3325,0.0025,0.3475,0.0235,0.6025,0.33,0.33475,0.3275,0.2105,-0.00475000000000003,-0.00724999999999998,-0.12425
"logistic","Logistic regression",1,332,0.316666666666667,2000,400,0.0025,0.465,0.002,0.4625,0.0025,0.48,0.02,0.7225,0.26875,0.26975,0.26125,0.14875,-0.00100000000000006,-0.00850000000000001,-0.121
"logistic","Logistic regression",1,332,0.358333333333333,2000,400,0.0025,0.61,0.002,0.595,0.0025,0.6225,0.0175,0.81,0.19625,0.2035,0.19,0.10375,-0.00725000000000003,-0.0135000000000001,-0.09975
"logistic","Logistic regression",1,332,0.4,2000,400,0.0025,0.7875,0.002,0.775,0.0025,0.7975,0.013,0.915,0.1075,0.1135,0.1025,0.0489999999999999,-0.006,-0.011,-0.0645000000000001
"logistic","Logistic regression",1,332,0.441666666666667,2000,400,0.0025,0.8625,0.002,0.8575,0.0025,0.8725,0.011,0.935,0.07,0.07225,0.065,0.0379999999999999,-0.00225000000000003,-0.00725000000000003,-0.0342500000000001
"logistic","Logistic regression",1,332,0.483333333333333,2000,400,0.0025,0.8925,0.002,0.8875,0.0025,0.8975,0.0085,0.95,0.055,0.05725,0.0525,0.02925,-0.00225000000000003,-0.00475000000000003,-0.028
"logistic","Logistic regression",1,332,0.525,2000,400,0.0025,0.9675,0.002,0.965,0.0025,0.9675,0.007,0.9825,0.0175,0.0185,0.0175,0.0122499999999999,-0.00100000000000006,-0.00100000000000006,-0.00625000000000009
"logistic","Logistic regression",1,332,0.566666666666667,2000,400,0.0025,0.9875,0.002,0.9875,0.0025,0.9875,0.0055,0.9875,0.00749999999999995,0.00724999999999998,0.00749999999999995,0.00900000000000001,0.000249999999999972,0.000249999999999972,0.00175000000000003
"logistic","Logistic regression",1,332,0.608333333333333,2000,400,0.0025,0.9925,0.002,0.9925,0.0025,0.9925,0.0055,0.995,0.00499999999999995,0.00474999999999998,0.00499999999999995,0.00525000000000003,0.000249999999999972,0.000249999999999972,0.000500000000000056
"logistic","Logistic regression",1,332,0.65,2000,400,0.0025,0.9975,0.002,0.9975,0.0025,0.9975,0.0035,0.9975,0.00249999999999995,0.00224999999999997,0.00249999999999995,0.003,0.000249999999999972,0.000249999999999972,0.000750000000000028
"logistic","Logistic regression",1,332,0.691666666666667,2000,400,0.0025,1,0.002,1,0.0025,1,0.0025,1,0.00124999999999997,0.001,0.00124999999999997,0.00124999999999997,0.000249999999999972,0.000249999999999972,0.000249999999999972
"logistic","Logistic regression",1,332,0.733333333333333,2000,400,0.0025,1,0.002,1,0.0025,1,0.0025,1,0.00124999999999997,0.001,0.00124999999999997,0.00124999999999997,0.000249999999999972,0.000249999999999972,0.000249999999999972
"logistic","Logistic regression",1,332,0.775,2000,400,0.0025,1,0.002,1,0.0025,1,0.002,1,0.00124999999999997,0.001,0.00124999999999997,0.001,0.000249999999999972,0.000249999999999972,0
"logistic","Logistic regression",1,332,0.816666666666667,2000,400,0.0025,1,0.002,1,0.0025,1,0.002,1,0.00124999999999997,0.001,0.00124999999999997,0.001,0.000249999999999972,0.000249999999999972,0
"logistic","Logistic regression",1,332,0.858333333333333,2000,400,0.0025,1,0.002,1,0.0025,1,0.0015,1,0.00124999999999997,0.001,0.00124999999999997,0.000750000000000028,0.000249999999999972,0.000249999999999972,-0.000249999999999972
"logistic","Logistic regression",1,332,0.9,2000,400,0.0025,1,0.002,1,0.0025,1,0.001,1,0.00124999999999997,0.001,0.00124999999999997,0.000499999999999945,0.000249999999999972,0.000249999999999972,-0.000500000000000056
"logistic","Logistic regression",1,406,0.002,2000,400,0.003,0,0.0025,0,0.003,0,0,0,0.5015,0.50125,0.5015,0.5,0.000249999999999972,0.000249999999999972,-0.00124999999999997
"logistic","Logistic regression",1,406,0.00258309933002977,2000,400,0.003,0.005,0.0025,0.005,0.003,0.005,0,0,0.499,0.49875,0.499,0.5,0.000249999999999972,0.000249999999999972,0.00125000000000003
"logistic","Logistic regression",1,406,0.00333620107440012,2000,400,0.003,0.0025,0.0025,0.0025,0.003,0.0025,0,0,0.50025,0.5,0.50025,0.5,0.000249999999999972,0.000249999999999972,0
"logistic","Logistic regression",1,406,0.00430886938006377,2000,400,0.003,0.005,0.0025,0.005,0.003,0.005,0,0,0.499,0.49875,0.499,0.5,0.000249999999999972,0.000249999999999972,0.00125000000000003
"logistic","Logistic regression",1,406,0.00556511880441425,2000,400,0.003,0.0025,0.0025,0.0025,0.003,0.0025,0,0,0.50025,0.5,0.50025,0.5,0.000249999999999972,0.000249999999999972,0
"logistic","Logistic regression",1,406,0.00718762732760925,2000,400,0.003,0.005,0.0025,0.005,0.003,0.005,0,0,0.499,0.49875,0.499,0.5,0.000249999999999972,0.000249999999999972,0.00125000000000003
"logistic","Logistic regression",1,406,0.00928317766722556,2000,400,0.003,0.0075,0.0025,0.0075,0.003,0.0075,0,0,0.49775,0.4975,0.49775,0.5,0.000249999999999972,0.000249999999999972,0.0025
"logistic","Logistic regression",1,406,0.0119896850063788,2000,400,0.003,0.005,0.0025,0.0025,0.003,0.005,0,0,0.499,0.5,0.499,0.5,-0.00100000000000006,-0.00100000000000006,0
"logistic","Logistic regression",1,406,0.0154852736536225,2000,400,0.003,0,0.0025,0,0.003,0,0,0,0.5015,0.50125,0.5015,0.5,0.000249999999999972,0.000249999999999972,-0.00124999999999997
"logistic","Logistic regression",1,406,0.02,2000,400,0.003,0.0025,0.0025,0.0025,0.003,0.0025,0,0,0.50025,0.5,0.50025,0.5,0.000249999999999972,0.000249999999999972,0
"logistic","Logistic regression",1,406,0.025,2000,400,0.003,0.0025,0.0025,0.0025,0.003,0.0025,0,0,0.50025,0.5,0.50025,0.5,0.000249999999999972,0.000249999999999972,0
"logistic","Logistic regression",1,406,0.0666666666666667,2000,400,0.003,0.01,0.0025,0.01,0.003,0.01,0.0085,0.025,0.4965,0.49625,0.4965,0.49175,0.000249999999999972,0.000249999999999972,-0.0045
"logistic","Logistic regression",1,406,0.108333333333333,2000,400,0.003,0.0425,0.0025,0.04,0.003,0.0425,0.031,0.1425,0.48025,0.48125,0.48025,0.44425,-0.001,-0.001,-0.037
"logistic","Logistic regression",1,406,0.15,2000,400,0.003,0.0925,0.0025,0.0825,0.003,0.0925,0.042,0.3,0.45525,0.46,0.45525,0.371,-0.00475000000000003,-0.00475000000000003,-0.089
"logistic","Logistic regression",1,406,0.191666666666667,2000,400,0.003,0.1925,0.0025,0.1825,0.003,0.19,0.0375,0.455,0.40525,0.41,0.4065,0.29125,-0.00475000000000003,-0.0035,-0.11875
"logistic","Logistic regression",1,406,0.233333333333333,2000,400,0.003,0.3075,0.0025,0.2875,0.003,0.305,0.0295,0.545,0.34775,0.3575,0.349,0.24225,-0.00975000000000004,-0.00850000000000001,-0.11525
"logistic","Logistic regression",1,406,0.275,2000,400,0.003,0.49,0.0025,0.465,0.003,0.4875,0.026,0.7225,0.2565,0.26875,0.25775,0.15175,-0.01225,-0.011,-0.117
"logistic","Logistic regression",1,406,0.316666666666667,2000,400,0.003,0.6025,0.0025,0.5825,0.003,0.595,0.02,0.8025,0.20025,0.21,0.204,0.10875,-0.00975000000000004,-0.006,-0.10125
"logistic","Logistic regression",1,406,0.358333333333333,2000,400,0.003,0.785,0.0025,0.78,0.003,0.785,0.0175,0.9075,0.109,0.11125,0.109,0.055,-0.00225000000000003,-0.00225000000000003,-0.0562499999999999
"logistic","Logistic regression",1,406,0.4,2000,400,0.003,0.8575,0.0025,0.8425,0.003,0.8525,0.0135,0.95,0.0727499999999999,0.08,0.0752499999999999,0.0317500000000001,-0.00725000000000003,-0.00475000000000003,-0.0482499999999999
"logistic","Logistic regression",1,406,0.441666666666667,2000,400,0.003,0.9375,0.0025,0.93,0.003,0.935,0.011,0.97,0.0327499999999999,0.03625,0.0339999999999999,0.0205,-0.0035,-0.00225000000000003,-0.01575
"logistic","Logistic regression",1,406,0.483333333333333,2000,400,0.003,0.9675,0.0025,0.9625,0.003,0.9675,0.009,0.9825,0.0177499999999999,0.02,0.0177499999999999,0.0132499999999999,-0.00225000000000003,-0.00225000000000003,-0.00675000000000003
"logistic","Logistic regression",1,406,0.525,2000,400,0.003,0.985,0.0025,0.985,0.003,0.985,0.007,0.99,0.00899999999999995,0.00874999999999998,0.00899999999999995,0.00849999999999995,0.000249999999999972,0.000249999999999972,-0.000250000000000028
"logistic","Logistic regression",1,406,0.566666666666667,2000,400,0.003,0.9975,0.0025,0.9975,0.003,0.9975,0.006,0.9975,0.00274999999999992,0.00249999999999995,0.00274999999999992,0.00424999999999998,0.000249999999999972,0.000249999999999972,0.00175000000000003
"logistic","Logistic regression",1,406,0.608333333333333,2000,400,0.003,1,0.0025,1,0.003,1,0.005,1,0.00149999999999995,0.00124999999999997,0.00149999999999995,0.00249999999999995,0.000249999999999972,0.000249999999999972,0.00124999999999997
"logistic","Logistic regression",1,406,0.65,2000,400,0.003,1,0.0025,1,0.003,1,0.004,1,0.00149999999999995,0.00124999999999997,0.00149999999999995,0.002,0.000249999999999972,0.000249999999999972,0.000750000000000028
"logistic","Logistic regression",1,406,0.691666666666667,2000,400,0.003,1,0.0025,1,0.003,1,0.003,1,0.00149999999999995,0.00124999999999997,0.00149999999999995,0.00149999999999995,0.000249999999999972,0.000249999999999972,0.000249999999999972
"logistic","Logistic regression",1,406,0.733333333333333,2000,400,0.003,1,0.0025,1,0.003,1,0.0025,1,0.00149999999999995,0.00124999999999997,0.00149999999999995,0.00124999999999997,0.000249999999999972,0.000249999999999972,0
"logistic","Logistic regression",1,406,0.775,2000,400,0.003,1,0.0025,1,0.003,1,0.0025,1,0.00149999999999995,0.00124999999999997,0.00149999999999995,0.00124999999999997,0.000249999999999972,0.000249999999999972,0
"logistic","Logistic regression",1,406,0.816666666666667,2000,400,0.003,1,0.0025,1,0.003,1,0.002,1,0.00149999999999995,0.00124999999999997,0.00149999999999995,0.001,0.000249999999999972,0.000249999999999972,-0.000249999999999972
"logistic","Logistic regression",1,406,0.858333333333333,2000,400,0.003,1,0.0025,1,0.003,1,0.002,1,0.00149999999999995,0.00124999999999997,0.00149999999999995,0.001,0.000249999999999972,0.000249999999999972,-0.000249999999999972
"logistic","Logistic regression",1,406,0.9,2000,400,0.003,1,0.0025,1,0.003,1,0.001,1,0.00149999999999995,0.00124999999999997,0.00149999999999995,0.000499999999999945,0.000249999999999972,0.000249999999999972,-0.000750000000000028
"logistic","Logistic regression",1,496,0.002,2000,400,0.006,0.0075,0.0035,0.0075,0.005,0.0075,0,0,0.49925,0.498,0.49875,0.5,0.00124999999999997,0.000749999999999917,0.00199999999999995
"logistic","Logistic regression",1,496,0.00258309933002977,2000,400,0.006,0,0.0035,0,0.005,0,0,0,0.503,0.50175,0.5025,0.5,0.00124999999999997,0.000749999999999917,-0.00175000000000003
"logistic","Logistic regression",1,496,0.00333620107440012,2000,400,0.006,0.005,0.0035,0.005,0.005,0.005,0,0,0.5005,0.49925,0.5,0.5,0.00125000000000003,0.000749999999999917,0.000749999999999973
"logistic","Logistic regression",1,496,0.00430886938006377,2000,400,0.006,0.0125,0.0035,0.01,0.005,0.01,0,0,0.49675,0.49675,0.4975,0.5,0,0.000749999999999917,0.00324999999999998
"logistic","Logistic regression",1,496,0.00556511880441425,2000,400,0.006,0.0025,0.0035,0,0.005,0,0,0,0.50175,0.50175,0.5025,0.5,0,0.000749999999999917,-0.00175000000000003
"logistic","Logistic regression",1,496,0.00718762732760925,2000,400,0.006,0.01,0.0035,0.005,0.005,0.005,0,0,0.498,0.49925,0.5,0.5,-0.00125000000000003,0.000749999999999917,0.000749999999999973
"logistic","Logistic regression",1,496,0.00928317766722556,2000,400,0.006,0.005,0.0035,0.005,0.005,0.005,0,0,0.5005,0.49925,0.5,0.5,0.00125000000000003,0.000749999999999917,0.000749999999999973
"logistic","Logistic regression",1,496,0.0119896850063788,2000,400,0.006,0,0.0035,0,0.005,0,0,0,0.503,0.50175,0.5025,0.5,0.00124999999999997,0.000749999999999917,-0.00175000000000003
"logistic","Logistic regression",1,496,0.0154852736536225,2000,400,0.006,0,0.0035,0,0.005,0,0,0,0.503,0.50175,0.5025,0.5,0.00124999999999997,0.000749999999999917,-0.00175000000000003
"logistic","Logistic regression",1,496,0.02,2000,400,0.006,0.0025,0.0035,0.0025,0.005,0.0025,0,0,0.50175,0.5005,0.50125,0.5,0.00124999999999997,0.000749999999999917,-0.000500000000000056
"logistic","Logistic regression",1,496,0.025,2000,400,0.006,0.005,0.0035,0.005,0.005,0.005,0,0,0.5005,0.49925,0.5,0.5,0.00125000000000003,0.000749999999999917,0.000749999999999973
"logistic","Logistic regression",1,496,0.0666666666666667,2000,400,0.006,0.0125,0.0035,0.0125,0.005,0.0125,0.0155,0.0425,0.49675,0.4955,0.49625,0.4865,0.00124999999999997,0.000749999999999917,-0.00900000000000001
"logistic","Logistic regression",1,496,0.108333333333333,2000,400,0.006,0.05,0.0035,0.0325,0.005,0.04,0.044,0.2125,0.478,0.4855,0.4825,0.41575,-0.00750000000000006,-0.00300000000000011,-0.06975
"logistic","Logistic regression",1,496,0.15,2000,400,0.006,0.1,0.0035,0.0825,0.005,0.0925,0.0475,0.3325,0.453,0.4605,0.45625,0.3575,-0.00750000000000001,-0.00425000000000009,-0.103
"logistic","Logistic regression",1,496,0.191666666666667,2000,400,0.006,0.2325,0.0035,0.2175,0.005,0.2225,0.042,0.52,0.38675,0.393,0.39125,0.261,-0.00625000000000003,-0.00175000000000008,-0.132
"logistic","Logistic regression",1,496,0.233333333333333,2000,400,0.006,0.38,0.0035,0.345,0.005,0.3525,0.0325,0.67,0.313,0.32925,0.32625,0.18125,-0.01625,-0.00300000000000011,-0.148
"logistic","Logistic regression",1,496,0.275,2000,400,0.006,0.5475,0.0035,0.5025,0.005,0.5225,0.028,0.7825,0.22925,0.2505,0.24125,0.12275,-0.02125,-0.00925000000000009,-0.12775
"logistic","Logistic regression",1,496,0.316666666666667,2000,400,0.006,0.675,0.0035,0.6525,0.005,0.6625,0.0215,0.8275,0.1655,0.1755,0.17125,0.097,-0.0100000000000001,-0.00425000000000009,-0.0785
"logistic","Logistic regression",1,496,0.358333333333333,2000,400,0.006,0.8425,0.0035,0.8075,0.005,0.8275,0.018,0.9075,0.08175,0.098,0.0887499999999999,0.05525,-0.01625,-0.00925000000000009,-0.04275
"logistic","Logistic regression",1,496,0.4,2000,400,0.006,0.95,0.0035,0.9375,0.005,0.94,0.014,0.9725,0.028,0.033,0.0325,0.02075,-0.005,-0.000500000000000056,-0.01225
"logistic","Logistic regression",1,496,0.441666666666667,2000,400,0.006,0.97,0.0035,0.9625,0.005,0.965,0.01,0.9875,0.018,0.0205,0.02,0.01125,-0.0025,-0.000500000000000056,-0.00925000000000004
"logistic","Logistic regression",1,496,0.483333333333333,2000,400,0.006,0.9925,0.0035,0.99,0.005,0.99,0.0095,0.9975,0.00674999999999998,0.00675000000000003,0.00749999999999995,0.006,-5.55111512312578e-17,0.000749999999999917,-0.000750000000000028
"logistic","Logistic regression",1,496,0.525,2000,400,0.006,1,0.0035,1,0.005,1,0.007,1,0.003,0.00175000000000003,0.00249999999999995,0.00349999999999995,0.00124999999999997,0.000749999999999917,0.00174999999999992
"logistic","Logistic regression",1,496,0.566666666666667,2000,400,0.006,1,0.0035,1,0.005,1,0.0065,1,0.003,0.00175000000000003,0.00249999999999995,0.00324999999999998,0.00124999999999997,0.000749999999999917,0.00149999999999995
"logistic","Logistic regression",1,496,0.608333333333333,2000,400,0.006,1,0.0035,1,0.005,1,0.0065,1,0.003,0.00175000000000003,0.00249999999999995,0.00324999999999998,0.00124999999999997,0.000749999999999917,0.00149999999999995
"logistic","Logistic regression",1,496,0.65,2000,400,0.006,1,0.0035,1,0.005,1,0.006,1,0.003,0.00175000000000003,0.00249999999999995,0.003,0.00124999999999997,0.000749999999999917,0.00124999999999997
"logistic","Logistic regression",1,496,0.691666666666667,2000,400,0.006,1,0.0035,1,0.005,1,0.0045,1,0.003,0.00175000000000003,0.00249999999999995,0.00224999999999997,0.00124999999999997,0.000749999999999917,0.000499999999999945
"logistic","Logistic regression",1,496,0.733333333333333,2000,400,0.006,1,0.0035,1,0.005,1,0.003,1,0.003,0.00175000000000003,0.00249999999999995,0.00149999999999995,0.00124999999999997,0.000749999999999917,-0.000250000000000083
"logistic","Logistic regression",1,496,0.775,2000,400,0.006,1,0.0035,1,0.005,1,0.0025,1,0.003,0.00175000000000003,0.00249999999999995,0.00124999999999997,0.00124999999999997,0.000749999999999917,-0.000500000000000056
"logistic","Logistic regression",1,496,0.816666666666667,2000,400,0.006,1,0.0035,1,0.005,1,0.002,1,0.003,0.00175000000000003,0.00249999999999995,0.001,0.00124999999999997,0.000749999999999917,-0.000750000000000028
"logistic","Logistic regression",1,496,0.858333333333333,2000,400,0.006,1,0.0035,1,0.005,1,0.002,1,0.003,0.00175000000000003,0.00249999999999995,0.001,0.00124999999999997,0.000749999999999917,-0.000750000000000028
"logistic","Logistic regression",1,496,0.9,2000,400,0.006,1,0.0035,1,0.005,1,0.002,1,0.003,0.00175000000000003,0.00249999999999995,0.001,0.00124999999999997,0.000749999999999917,-0.000750000000000028
"logistic","Logistic regression",1,606,0.002,2000,400,0.0055,0.0025,0.004,0.0025,0.005,0.0025,0,0,0.5015,0.50075,0.50125,0.5,0.000750000000000028,0.000499999999999945,-0.000750000000000028
"logistic","Logistic regression",1,606,0.00258309933002977,2000,400,0.0055,0.0075,0.004,0.0075,0.005,0.0075,0,0,0.499,0.49825,0.49875,0.5,0.000750000000000028,0.000499999999999945,0.00174999999999997
"logistic","Logistic regression",1,606,0.00333620107440012,2000,400,0.0055,0.005,0.004,0.005,0.005,0.005,0,0,0.50025,0.4995,0.5,0.5,0.000750000000000084,0.000499999999999945,5e-04
"logistic","Logistic regression",1,606,0.00430886938006377,2000,400,0.0055,0.0025,0.004,0.0025,0.005,0.0025,0,0,0.5015,0.50075,0.50125,0.5,0.000750000000000028,0.000499999999999945,-0.000750000000000028
"logistic","Logistic regression",1,606,0.00556511880441425,2000,400,0.0055,0.0025,0.004,0,0.005,0,0,0,0.5015,0.502,0.5025,0.5,-0.000499999999999945,0.000499999999999945,-0.002
"logistic","Logistic regression",1,606,0.00718762732760925,2000,400,0.0055,0.0075,0.004,0.0075,0.005,0.0075,0,0,0.499,0.49825,0.49875,0.5,0.000750000000000028,0.000499999999999945,0.00174999999999997
"logistic","Logistic regression",1,606,0.00928317766722556,2000,400,0.0055,0,0.004,0,0.005,0,0,0,0.50275,0.502,0.5025,0.5,0.000750000000000028,0.000499999999999945,-0.002
"logistic","Logistic regression",1,606,0.0119896850063788,2000,400,0.0055,0.0075,0.004,0.005,0.005,0.005,0,0,0.499,0.4995,0.5,0.5,-0.000499999999999945,0.000499999999999945,5e-04
"logistic","Logistic regression",1,606,0.0154852736536225,2000,400,0.0055,0.0125,0.004,0.01,0.005,0.01,0,0,0.4965,0.497,0.4975,0.5,-0.000499999999999945,0.000499999999999945,0.003
"logistic","Logistic regression",1,606,0.02,2000,400,0.0055,0,0.004,0,0.005,0,0,0,0.50275,0.502,0.5025,0.5,0.000750000000000028,0.000499999999999945,-0.002
"logistic","Logistic regression",1,606,0.025,2000,400,0.0055,0.0075,0.004,0.0025,0.005,0.005,0,0,0.499,0.50075,0.5,0.5,-0.00174999999999997,-0.000750000000000084,-0.000750000000000028
"logistic","Logistic regression",1,606,0.0666666666666667,2000,400,0.0055,0.0075,0.004,0.0025,0.005,0.0025,0.0185,0.06,0.499,0.50075,0.50125,0.47925,-0.00174999999999997,0.000499999999999945,-0.0215000000000001
"logistic","Logistic regression",1,606,0.108333333333333,2000,400,0.0055,0.06,0.004,0.0475,0.005,0.05,0.0425,0.225,0.47275,0.47825,0.4775,0.40875,-0.0055,-0.000750000000000084,-0.0695
"logistic","Logistic regression",1,606,0.15,2000,400,0.0055,0.1375,0.004,0.1175,0.005,0.1225,0.0425,0.365,0.434,0.44325,0.44125,0.33875,-0.00924999999999998,-0.00200000000000011,-0.1045
"logistic","Logistic regression",1,606,0.191666666666667,2000,400,0.0055,0.32,0.004,0.27,0.005,0.28,0.036,0.62,0.34275,0.367,0.3625,0.208,-0.02425,-0.00450000000000006,-0.159
"logistic","Logistic regression",1,606,0.233333333333333,2000,400,0.0055,0.495,0.004,0.4475,0.005,0.47,0.025,0.75,0.25525,0.27825,0.2675,0.1375,-0.023,-0.01075,-0.14075
"logistic","Logistic regression",1,606,0.275,2000,400,0.0055,0.6775,0.004,0.6175,0.005,0.635,0.0205,0.8475,0.164,0.19325,0.185,0.0865,-0.0292499999999999,-0.00825000000000004,-0.10675
