"rows","columns","table_label","table_plot_label","q","n","w","critical_tsbf_estimated_omega","alpha_p05","alpha_ejab","alpha_tsbf","alpha_tsbf_estimated_omega","power_p05","power_ejab","power_tsbf","power_tsbf_estimated_omega","beta_p05","beta_ejab","beta_tsbf","beta_tsbf_estimated_omega","risk_p05","risk_ejab","risk_tsbf","risk_tsbf_estimated_omega","delta_p05_minus_ejab","delta_tsbf_minus_ejab","delta_tsbf_estimated_omega_minus_ejab"
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.05,2.39304125201973,0.05,0.000284576969154123,1.04167304004859e-08,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,5.20836518358436e-09,0.0609381600597343,0.0248577115154229,-0.000142283276211908,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.075,2.39304125201973,0.05,0.000284576969154123,9.72637709660364e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,4.86318851855572e-09,0.0609381600597343,0.0248577115154229,-0.000142283621388573,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.1,2.39304125201973,0.05,0.000284576969154123,9.09603705972598e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,4.54801851734743e-09,0.0609381600597343,0.0248577115154229,-0.000142283936558574,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.125,2.39304125201973,0.05,0.000284576969154123,8.51930646637699e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,4.25965318573418e-09,0.0609381600597343,0.0248577115154229,-0.000142284224923905,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.15,2.39304125201973,0.05,0.000284576969154123,7.99058613513823e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,3.99529309635938e-09,0.0609381600597343,0.0248577115154229,-0.000142284489283995,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.175,2.39304125201973,0.05,0.000284576969154123,7.50496581074122e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,3.75248287998176e-09,0.0609381600597343,0.0248577115154229,-0.000142284732094211,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.2,2.39304125201973,0.05,0.000284576969154123,7.05812710542745e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,3.52906359690763e-09,0.0609381600597343,0.0248577115154229,-0.000142284955513494,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.225,2.39304125201973,0.05,0.000284576969154123,6.64626177728698e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,3.32313088158287e-09,0.0609381600597343,0.0248577115154229,-0.00014228516144621,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.25,2.39304125201973,0.05,0.000284576969154123,6.26600266954471e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,3.13300130283523e-09,0.0609381600597343,0.0248577115154229,-0.000142285351575788,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.275,2.39304125201973,0.05,0.000284576969154123,5.91436514405415e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,2.9571826098973e-09,0.0609381600597343,0.0248577115154229,-0.000142285527394481,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.3,2.39304125201973,0.05,0.000284576969154123,5.5886972468643e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,2.79434864136618e-09,0.0609381600597343,0.0248577115154229,-0.00014228569022845,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.325,2.39304125201973,0.05,0.000284576969154123,5.28663716669473e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,2.64331856403288e-09,0.0609381600597343,0.0248577115154229,-0.000142285841258527,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.35,2.39304125201973,0.05,0.000284576969154123,5.00607680614965e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,2.50303844318012e-09,0.0609381600597343,0.0248577115154229,-0.000142285981538648,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.375,2.39304125201973,0.05,0.000284576969154123,4.74513049410183e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,2.37256525537077e-09,0.0609381600597343,0.0248577115154229,-0.000142286112011836,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.4,2.39304125201973,0.05,0.000284576969154123,4.50210803640033e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,2.25105400986081e-09,0.0609381600597343,0.0248577115154229,-0.000142286233523081,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.425,2.39304125201973,0.05,0.000284576969154123,4.27549143908275e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,2.13774575819059e-09,0.0609381600597343,0.0248577115154229,-0.000142286346831333,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.45,2.39304125201973,0.05,0.000284576969154123,4.06391474998822e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,2.03195738013306e-09,0.0609381600597343,0.0248577115154229,-0.000142286452619711,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.475,2.39304125201973,0.05,0.000284576969154123,3.86614655609436e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,1.93307325702108e-09,0.0609381600597343,0.0248577115154229,-0.000142286551503834,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.5,2.39304125201973,0.05,0.000284576969154123,3.68107474899262e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,1.8405373891639e-09,0.0609381600597343,0.0248577115154229,-0.000142286644039702,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.525,2.39304125201973,0.05,0.000284576969154123,3.50769323281003e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,1.75384662348677e-09,0.0609381600597343,0.0248577115154229,-0.000142286730730468,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.55,2.39304125201973,0.05,0.000284576969154123,3.34509030006963e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,1.67254510241577e-09,0.0609381600597343,0.0248577115154229,-0.000142286812031989,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.575,2.39304125201973,0.05,0.000284576969154123,3.19243844345113e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,1.59621926787423e-09,0.0609381600597343,0.0248577115154229,-0.000142286888357823,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.6,2.39304125201973,0.05,0.000284576969154123,3.04898540675975e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,1.52449275425681e-09,0.0609381600597343,0.0248577115154229,-0.000142286960084337,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.625,2.39304125201973,0.05,0.000284576969154123,2.91404630792133e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,1.45702316878271e-09,0.0609381600597343,0.0248577115154229,-0.000142287027553922,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.65,2.39304125201973,0.05,0.000284576969154123,2.78699669153029e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,1.39349831673741e-09,0.0609381600597343,0.0248577115154229,-0.000142287091078774,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.675,2.39304125201973,0.05,0.000284576969154123,2.66726638922464e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,1.33363320387048e-09,0.0609381600597343,0.0248577115154229,-0.000142287150943887,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.7,2.39304125201973,0.05,0.000284576969154123,2.55433408363251e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,1.27716703879344e-09,0.0609381600597343,0.0248577115154229,-0.000142287207410052,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.725,2.39304125201973,0.05,0.000284576969154123,2.4477224863841e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,1.22386123457829e-09,0.0609381600597343,0.0248577115154229,-0.000142287260715857,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.75,2.39304125201973,0.05,0.000284576969154123,2.34699405316758e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,1.1734970772892e-09,0.0609381600597343,0.0248577115154229,-0.000142287311080014,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.775,2.39304125201973,0.05,0.000284576969154123,2.25174716940154e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,1.12587361655869e-09,0.0609381600597343,0.0248577115154229,-0.000142287358703475,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.8,2.39304125201973,0.05,0.000284576969154123,2.16161274910982e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,1.08080633332008e-09,0.0609381600597343,0.0248577115154229,-0.000142287403770758,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.825,2.39304125201973,0.05,0.000284576969154123,2.07625119726752e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,1.03812558549521e-09,0.0609381600597343,0.0248577115154229,-0.000142287446451506,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.85,2.39304125201973,0.05,0.000284576969154123,1.99534969245587e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,9.97674831637596e-10,0.0609381600597343,0.0248577115154229,-0.000142287486902259,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.875,2.39304125201973,0.05,0.000284576969154123,1.91861975228759e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,9.59309853776347e-10,0.0609381600597343,0.0248577115154229,-0.000142287525267237,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.9,2.39304125201973,0.05,0.000284576969154123,1.845795048894e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,9.22897536170808e-10,0.0609381600597343,0.0248577115154229,-0.000142287561679555,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.925,2.39304125201973,0.05,0.000284576969154123,1.77662944591837e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,8.88314755087549e-10,0.0609381600597343,0.0248577115154229,-0.000142287596262336,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.95,2.39304125201973,0.05,0.000284576969154123,1.71089523204047e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,8.55447601644244e-10,0.0609381600597343,0.0248577115154229,-0.000142287629129489,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,1.975,2.39304125201973,0.05,0.000284576969154123,1.64838152914993e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,8.24190715675854e-10,0.0609381600597343,0.0248577115154229,-0.000142287660386375,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,524001,2,2.39304125201973,0.05,0.000284576969154123,1.58889285596169e-09,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000142288484577091,7.94446397556214e-10,0.0609381600597343,0.0248577115154229,-0.000142287690130694,0.0607958715751572
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.001,2.39304125201973,0.05,0.00025793058573533,0.225740046706154,0.121876320119469,0.124711340566366,0.00211921468626197,0.360574688780073,0.235291777930079,0.875288659433634,0.997880785313738,0.639425311219927,0.764708222069921,0.462644329716817,0.499069357949737,0.432582678963041,0.443292271094695,-0.0364250282329194,-0.066486678986696,-0.0557770868550419
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.00125915510457657,2.39304125201973,0.05,0.00025793058573533,0.192488175751097,0.121876320119469,0.169942440712997,0.00396949627622314,0.391290820423867,0.297465183783782,0.830057559287003,0.996030503723777,0.608709179576133,0.702534816216218,0.440028779643502,0.498144217154756,0.400598677663615,0.412205568167843,-0.0581154375112544,-0.097545539491141,-0.0859386489869127
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.00158547157738124,2.39304125201973,0.05,0.00025793058573533,0.155396946867555,0.121876320119469,0.242144331015367,0.00829305459752192,0.439245865935047,0.389006863765223,0.757855668984633,0.991706945402478,0.560754134064953,0.610993136234777,0.403927834492317,0.495982437994107,0.358075540466254,0.366434728177123,-0.0920546035017901,-0.137906897527852,-0.129547709816984
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.00199635462982066,2.39304125201973,0.05,0.00025793058573533,0.118088631541754,0.121876320119469,0.353898568868116,0.0192433376329239,0.509508617493802,0.515895266034213,0.646101431131884,0.980756662367076,0.490491382506198,0.484104733965787,0.348050715565942,0.490507296476406,0.304290007023976,0.302990527042628,-0.142456580910464,-0.18621728945243,-0.187516769433778
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.00251372012268376,2.39304125201973,0.05,0.00025793058573533,0.084362645022117,0.121876320119469,0.514124783425181,0.0485606085255527,0.606275018809534,0.67324276828392,0.485875216574819,0.951439391474447,0.393724981190466,0.32675723171608,0.26793760828741,0.475848661030091,0.239043813106292,0.224316775917774,-0.207911052742682,-0.2368048479238,-0.251531885112317
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.0031651635239541,2.39304125201973,0.05,0.00025793058573533,0.0568342686597955,0.121876320119469,0.709668201960886,0.126750729249928,0.72834000998876,0.832858010052298,0.290331798039114,0.873249270750073,0.27165999001124,0.167141989947702,0.170165899019557,0.436753600667904,0.164247129335518,0.144509155033585,-0.266587701648347,-0.272506471332386,-0.292244445634319
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.00398543180800638,2.39304125201973,0.05,0.00025793058573533,0.036330532398525,0.121876320119469,0.885608213390985,0.311786502664566,0.857747304153013,0.947009801335263,0.114391786609015,0.688213497335434,0.142252695846987,0.0529901986647368,0.0821958933045074,0.344235713960585,0.0892916141227559,0.0874332593921027,-0.262039820656077,-0.254944099837829,-0.256802454568482
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.00501827680499307,2.39304125201973,0.05,0.00025793058573533,0.0222062256404415,0.121876320119469,0.978480157486767,0.628935150915073,0.95510124514729,0.99258170857472,0.021519842513233,0.371064849084927,0.0448987548527094,0.0074182914252805,0.0357599212566165,0.185661389835331,0.0335524902465754,0.0646473057723745,-0.149901468578715,-0.152108899588756,-0.121014084062957
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.00631878885518524,2.39304125201973,0.05,0.00025793058573533,0.0130813149097729,0.121876320119469,0.998876999832345,0.91329433373958,0.994362052025535,0.999738442705734,0.00112300016765488,0.0867056662604204,0.00563794797446482,0.000261557294266246,0.0255615000838275,0.0434817984230779,0.00935963144211882,0.0610689387068674,-0.0179202983392504,-0.034122166980959,0.0175871402837895
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.00795633524174805,2.39304125201973,0.05,0.00025793058573533,0.007481134945496,0.121876320119469,0.999993359608923,0.996106132930525,0.99986408227206,0.999999071733854,6.64039107711734e-06,0.00389386706947514,0.000135917727940527,9.28266145949763e-07,0.0250033201955386,0.00207589882760523,0.00380852633671824,0.0609386241928073,0.0229274213679334,0.00173262750911302,0.058862725365202
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.0100182601333695,2.39304125201973,0.05,0.00025793058573533,0.00417973112183326,0.121876320119469,0.999999998964211,0.999991375010247,0.999999818867867,0.99999999992487,1.03578878807298e-09,8.6249897525148e-06,1.81132133292294e-07,7.51301243440139e-11,0.0250000005178944,0.000133277787743913,0.00208995612698326,0.0609381600972994,0.0248667227301505,0.00195667833923935,0.0608048823095554
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.0126145433859082,2.39304125201973,0.05,0.00025793058573533,0.00229315003711195,0.121876320119469,1,0.999999999898212,0.99999999999834,1,4.44089209850063e-16,1.01788133477498e-10,1.65967239951215e-12,0,0.0250000000000002,0.000128965343761722,0.00114657501938581,0.0609381600597343,0.0248710346562385,0.00101760967562409,0.0608091947159726
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.015883666696269,2.39304125201973,0.05,0.00025793058573533,0.00124050599536278,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000128965292867655,0.000620252997681425,0.0609381600597343,0.0248710347071324,0.00049128770481377,0.0608091947668666
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.02,2.39304125201973,0.05,0.00025793058573533,0.000663787137350733,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000128965292867655,0.000331893568675357,0.0609381600597343,0.0248710347071324,0.000202928275807701,0.0608091947668666
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.025,2.39304125201973,0.05,0.00025793058573533,0.000359370161581417,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000128965292867655,0.000179685080790692,0.0609381600597343,0.0248710347071324,5.0719787923037e-05,0.0608091947668666
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.0444444444444444,2.39304125201973,0.05,0.00025793058573533,7.19697340254748e-05,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000128965292867655,3.59848670127283e-05,0.0609381600597343,0.0248710347071324,-9.29804258549272e-05,0.0608091947668666
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.0638888888888889,2.39304125201973,0.05,0.00025793058573533,2.57555580600841e-05,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000128965292867655,1.28777790300294e-05,0.0609381600597343,0.0248710347071324,-0.000116087513837626,0.0608091947668666
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.0833333333333333,2.39304125201973,0.05,0.00025793058573533,1.20819883629075e-05,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000128965292867655,6.04099418144433e-06,0.0609381600597343,0.0248710347071324,-0.000122924298686211,0.0608091947668666
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.102777777777778,2.39304125201973,0.05,0.00025793058573533,6.63299487454543e-06,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000128965292867655,3.3164974372335e-06,0.0609381600597343,0.0248710347071324,-0.000125648795430422,0.0608091947668666
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.122222222222222,2.39304125201973,0.05,0.00025793058573533,4.03638044886139e-06,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000128965292867655,2.01819022438432e-06,0.0609381600597343,0.0248710347071324,-0.000126947102643271,0.0608091947668666
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.141666666666667,2.39304125201973,0.05,0.00025793058573533,2.64142568409632e-06,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000128965292867655,1.32071284209001e-06,0.0609381600597343,0.0248710347071324,-0.000127644580025565,0.0608091947668666
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.161111111111111,2.39304125201973,0.05,0.00025793058573533,1.82459276159008e-06,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000128965292867655,9.12296380772837e-07,0.0609381600597343,0.0248710347071324,-0.000128052996486883,0.0608091947668666
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.180555555555556,2.39304125201973,0.05,0.00025793058573533,1.3141613283723e-06,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000128965292867655,6.5708066421255e-07,0.0609381600597343,0.0248710347071324,-0.000128308212203443,0.0608091947668666
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.2,2.39304125201973,0.05,0.00025793058573533,9.78566581479982e-07,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000128965292867655,4.89283290772136e-07,0.0609381600597343,0.0248710347071324,-0.000128476009576883,0.0608091947668666
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.219444444444444,2.39304125201973,0.05,0.00025793058573533,7.4872208614457e-07,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000128965292867655,3.74361043053995e-07,0.0609381600597343,0.0248710347071324,-0.000128590931824601,0.0608091947668666
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.238888888888889,2.39304125201973,0.05,0.00025793058573533,5.85931913450383e-07,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000128965292867655,2.92965956716351e-07,0.0609381600597343,0.0248710347071324,-0.000128672326910939,0.0608091947668666
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.258333333333333,2.39304125201973,0.05,0.00025793058573533,4.67351707577163e-07,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000128965292867655,2.33675853777982e-07,0.0609381600597343,0.0248710347071324,-0.000128731617013877,0.0608091947668666
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.277777777777778,2.39304125201973,0.05,0.00025793058573533,3.78892324710179e-07,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000128965292867655,1.89446162313089e-07,0.0609381600597343,0.0248710347071324,-0.000128775846705342,0.0608091947668666
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.297222222222222,2.39304125201973,0.05,0.00025793058573533,3.11537234835688e-07,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000128965292867655,1.55768617449148e-07,0.0609381600597343,0.0248710347071324,-0.000128809524250206,0.0608091947668666
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.316666666666667,2.39304125201973,0.05,0.00025793058573533,2.5933061896005e-07,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000128965292867655,1.29665309489546e-07,0.0609381600597343,0.0248710347071324,-0.000128835627558166,0.0608091947668666
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.336111111111111,2.39304125201973,0.05,0.00025793058573533,2.18229012397736e-07,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000128965292867655,1.09114506208208e-07,0.0609381600597343,0.0248710347071324,-0.000128856178361447,0.0608091947668666
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.355555555555556,2.39304125201973,0.05,0.00025793058573533,1.85420597530615e-07,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000128965292867655,9.27102987713369e-08,0.0609381600597343,0.0248710347071324,-0.000128872582568884,0.0608091947668666
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.375,2.39304125201973,0.05,0.00025793058573533,1.58908194297717e-07,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000128965292867655,7.94540971904567e-08,0.0609381600597343,0.0248710347071324,-0.000128885838770465,0.0608091947668666
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.394444444444444,2.39304125201973,0.05,0.00025793058573533,1.37246282193231e-07,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000128965292867655,6.86231410584881e-08,0.0609381600597343,0.0248710347071324,-0.000128896669726597,0.0608091947668666
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.413888888888889,2.39304125201973,0.05,0.00025793058573533,1.19370840421635e-07,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000128965292867655,5.96854201617703e-08,0.0609381600597343,0.0248710347071324,-0.000128905607447494,0.0608091947668666
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.433333333333333,2.39304125201973,0.05,0.00025793058573533,1.04486688682439e-07,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000128965292867655,5.22433443173043e-08,0.0609381600597343,0.0248710347071324,-0.000128913049523338,0.0608091947668666
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.452777777777778,2.39304125201973,0.05,0.00025793058573533,9.19913425728376e-08,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000128965292867655,4.59956712717258e-08,0.0609381600597343,0.0248710347071324,-0.000128919297196384,0.0608091947668666
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.472222222222222,2.39304125201973,0.05,0.00025793058573533,8.14225797051535e-08,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000128965292867655,4.07112898948014e-08,0.0609381600597343,0.0248710347071324,-0.000128924581577761,0.0608091947668666
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.491666666666667,2.39304125201973,0.05,0.00025793058573533,7.24217163033647e-08,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000128965292867655,3.62108582008247e-08,0.0609381600597343,0.0248710347071324,-0.000128929082009455,0.0608091947668666
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.511111111111111,2.39304125201973,0.05,0.00025793058573533,6.47074863367251e-08,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000128965292867655,3.23537431290433e-08,0.0609381600597343,0.0248710347071324,-0.000128932939124526,0.0608091947668666
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.530555555555556,2.39304125201973,0.05,0.00025793058573533,5.80571970754975e-08,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000128965292867655,2.90285985249383e-08,0.0609381600597343,0.0248710347071324,-0.000128936264269131,0.0608091947668666
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.55,2.39304125201973,0.05,0.00025793058573533,5.22929558593512e-08,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000128965292867655,2.61464779827136e-08,0.0609381600597343,0.0248710347071324,-0.000128939146389673,0.0608091947668666
2,2,"2 x 2 (q=1)","2 %*% 2~(q == 1)",1,630049,0.569444444444445,2.39304125201973,0.05,0.00025793058573533,4.72714816407884e-08,0.121876320119469,1,1,1,1,0,0,0,0,0.025,0.000128965292867655,2.36357408089916e-08,0.0609381600597343,0.0248710347071324,-0.000128941657126846,0.0608091947668666
