"test_key","test","q","n","theta","null_valid_reps","alt_valid_reps","alpha_p","power_p","alpha_ejab","power_ejab","alpha_bic","power_bic","alpha_tsbf","power_tsbf","risk_p","risk_ejab","risk_bic","risk_tsbf","delta_p_minus_ejab","delta_bic_minus_ejab","delta_tsbf_minus_ejab"
"lm","Linear regression",1,37,0.439473684210526,2000,400,0.0045,0.355,0.016,0.5225,0.0205,0.5625,0.0375,0.6525,0.32475,0.24675,0.229,0.1925,0.078,-0.01775,-0.05425
"lm","Linear regression",1,37,0.485526315789474,2000,400,0.0045,0.4625,0.016,0.6025,0.0205,0.6525,0.0345,0.715,0.271,0.20675,0.184,0.15975,0.06425,-0.02275,-0.047
"lm","Linear regression",1,37,0.531578947368421,2000,400,0.0045,0.5775,0.016,0.6925,0.0205,0.72,0.0295,0.76,0.2135,0.16175,0.15025,0.13475,0.05175,-0.0115,-0.027
"lm","Linear regression",1,37,0.577631578947368,2000,400,0.0045,0.665,0.016,0.7775,0.0205,0.81,0.0235,0.825,0.16975,0.11925,0.10525,0.0992500000000001,0.0504999999999999,-0.0140000000000001,-0.02
"lm","Linear regression",1,37,0.623684210526316,2000,400,0.0045,0.785,0.016,0.8825,0.0205,0.8975,0.0205,0.9,0.10975,0.06675,0.0615,0.06025,0.0429999999999999,-0.00525000000000003,-0.00650000000000006
"lm","Linear regression",1,37,0.669736842105263,2000,400,0.0045,0.805,0.016,0.9,0.0205,0.9225,0.0195,0.9125,0.09975,0.058,0.049,0.0535,0.04175,-0.00900000000000001,-0.00449999999999995
"lm","Linear regression",1,37,0.71578947368421,2000,400,0.0045,0.835,0.016,0.915,0.0205,0.92,0.0175,0.915,0.08475,0.0505,0.05025,0.05125,0.03425,-0.000250000000000028,0.000750000000000028
"lm","Linear regression",1,37,0.761842105263158,2000,400,0.0045,0.91,0.016,0.96,0.0205,0.97,0.016,0.96,0.04725,0.028,0.02525,0.028,0.0192499999999999,-0.00275000000000003,0
"lm","Linear regression",1,37,0.807894736842105,2000,400,0.0045,0.935,0.016,0.965,0.0205,0.98,0.0135,0.9625,0.03475,0.0255,0.02025,0.0255,0.00924999999999992,-0.00525000000000003,0
"lm","Linear regression",1,37,0.853947368421053,2000,400,0.0045,0.9675,0.016,0.9875,0.0205,0.99,0.0115,0.9875,0.0185,0.01425,0.01525,0.012,0.00424999999999998,0.001,-0.00224999999999997
"lm","Linear regression",1,37,0.9,2000,400,0.0045,0.9725,0.016,0.9875,0.0205,0.99,0.01,0.985,0.016,0.01425,0.01525,0.0125,0.00174999999999997,0.001,-0.00174999999999997
"lm","Linear regression",1,46,0.025,2000,400,0.006,0.0025,0.0165,0.0125,0.022,0.015,0,0,0.50175,0.502,0.5035,0.5,-0.000249999999999972,0.00150000000000006,-0.002
"lm","Linear regression",1,46,0.0710526315789474,2000,400,0.006,0.02,0.0165,0.04,0.022,0.045,0.001,0.005,0.493,0.48825,0.4885,0.498,0.00475000000000003,0.000250000000000028,0.00974999999999998
"lm","Linear regression",1,46,0.117105263157895,2000,400,0.006,0.025,0.0165,0.045,0.022,0.05,0.022,0.0525,0.4905,0.48575,0.486,0.48475,0.00475000000000003,0.000250000000000028,-0.000999999999999945
"lm","Linear regression",1,46,0.163157894736842,2000,400,0.006,0.0375,0.0165,0.0825,0.022,0.0925,0.043,0.135,0.48425,0.467,0.46475,0.454,0.01725,-0.00224999999999997,-0.013
"lm","Linear regression",1,46,0.209210526315789,2000,400,0.006,0.0675,0.0165,0.12,0.022,0.14,0.0525,0.2525,0.46925,0.44825,0.441,0.4,0.021,-0.00724999999999998,-0.04825
"lm","Linear regression",1,46,0.255263157894737,2000,400,0.006,0.13,0.0165,0.2325,0.022,0.2525,0.0525,0.39,0.438,0.392,0.38475,0.33125,0.046,-0.00724999999999992,-0.06075
"lm","Linear regression",1,46,0.301315789473684,2000,400,0.006,0.1775,0.0165,0.3025,0.022,0.3425,0.049,0.44,0.41425,0.357,0.33975,0.3045,0.05725,-0.01725,-0.0525
"lm","Linear regression",1,46,0.347368421052632,2000,400,0.006,0.28,0.0165,0.435,0.022,0.465,0.0445,0.605,0.363,0.29075,0.2785,0.21975,0.07225,-0.01225,-0.071
"lm","Linear regression",1,46,0.393421052631579,2000,400,0.006,0.385,0.0165,0.525,0.022,0.5825,0.0395,0.6825,0.3105,0.24575,0.21975,0.1785,0.06475,-0.026,-0.0672499999999999
"lm","Linear regression",1,46,0.439473684210526,2000,400,0.006,0.51,0.0165,0.625,0.022,0.665,0.032,0.7225,0.248,0.19575,0.1785,0.15475,0.05225,-0.01725,-0.041
"lm","Linear regression",1,46,0.485526315789474,2000,400,0.006,0.605,0.0165,0.725,0.022,0.7475,0.027,0.7775,0.2005,0.14575,0.13725,0.12475,0.05475,-0.00850000000000001,-0.021
"lm","Linear regression",1,46,0.531578947368421,2000,400,0.006,0.7425,0.0165,0.835,0.022,0.8525,0.026,0.8725,0.13175,0.09075,0.08475,0.07675,0.041,-0.006,-0.014
"lm","Linear regression",1,46,0.577631578947368,2000,400,0.006,0.82,0.0165,0.9175,0.022,0.925,0.0235,0.935,0.093,0.0495,0.0485,0.04425,0.0435,-0.001,-0.00524999999999998
"lm","Linear regression",1,46,0.623684210526316,2000,400,0.006,0.8825,0.0165,0.945,0.022,0.95,0.0215,0.95,0.06175,0.03575,0.036,0.0357500000000001,0.026,0.000250000000000028,5.55111512312578e-17
"lm","Linear regression",1,46,0.669736842105263,2000,400,0.006,0.875,0.0165,0.93,0.022,0.945,0.0185,0.9325,0.0655,0.04325,0.0385,0.043,0.02225,-0.00474999999999992,-0.000249999999999972
"lm","Linear regression",1,46,0.71578947368421,2000,400,0.006,0.9425,0.0165,0.9725,0.022,0.9775,0.016,0.9725,0.03175,0.022,0.02225,0.02175,0.00975000000000004,0.000250000000000028,-0.000249999999999972
"lm","Linear regression",1,46,0.761842105263158,2000,400,0.006,0.9475,0.0165,0.98,0.022,0.9875,0.0155,0.9775,0.02925,0.01825,0.01725,0.019,0.011,-0.001,0.000750000000000028
"lm","Linear regression",1,46,0.807894736842105,2000,400,0.006,0.985,0.0165,0.9925,0.022,0.9925,0.0145,0.99,0.0105,0.012,0.01475,0.01225,-0.00149999999999995,0.00275000000000003,0.000250000000000028
"lm","Linear regression",1,46,0.853947368421053,2000,400,0.006,0.995,0.0165,0.9975,0.022,0.9975,0.013,0.9975,0.0055,0.00949999999999995,0.01225,0.00774999999999992,-0.00399999999999995,0.00275000000000003,-0.00175000000000003
"lm","Linear regression",1,46,0.9,2000,400,0.006,1,0.0165,1,0.022,1,0.012,1,0.003,0.00824999999999998,0.011,0.006,-0.00524999999999998,0.00275000000000003,-0.00224999999999997
"lm","Linear regression",1,57,0.025,2000,400,0.005,0.0025,0.011,0.0075,0.016,0.01,0,0,0.50125,0.50175,0.503,0.5,-0.000499999999999945,0.00125000000000008,-0.00174999999999992
"lm","Linear regression",1,57,0.0710526315789474,2000,400,0.005,0.01,0.011,0.025,0.016,0.03,0.002,0.01,0.4975,0.493,0.493,0.496,0.0045,5.55111512312578e-17,0.00300000000000006
"lm","Linear regression",1,57,0.117105263157895,2000,400,0.005,0.0175,0.011,0.035,0.016,0.035,0.025,0.0775,0.49375,0.488,0.4905,0.47375,0.00575000000000003,0.00250000000000006,-0.01425
"lm","Linear regression",1,57,0.163157894736842,2000,400,0.005,0.0425,0.011,0.085,0.016,0.1,0.041,0.19,0.48125,0.463,0.458,0.4255,0.01825,-0.00499999999999995,-0.0375
"lm","Linear regression",1,57,0.209210526315789,2000,400,0.005,0.085,0.011,0.1375,0.016,0.15,0.044,0.2775,0.46,0.43675,0.433,0.38325,0.02325,-0.00374999999999998,-0.0535
"lm","Linear regression",1,57,0.255263157894737,2000,400,0.005,0.19,0.011,0.28,0.016,0.3075,0.0425,0.4825,0.4075,0.3655,0.35425,0.28,0.042,-0.0112499999999999,-0.0854999999999999
"lm","Linear regression",1,57,0.301315789473684,2000,400,0.005,0.2325,0.011,0.3275,0.016,0.345,0.0385,0.505,0.38625,0.34175,0.3355,0.26675,0.0445,-0.00624999999999992,-0.075
"lm","Linear regression",1,57,0.347368421052632,2000,400,0.005,0.375,0.011,0.4725,0.016,0.5,0.0315,0.6325,0.315,0.26925,0.258,0.1995,0.04575,-0.01125,-0.0697499999999999
"lm","Linear regression",1,57,0.393421052631579,2000,400,0.005,0.5125,0.011,0.635,0.016,0.655,0.029,0.7375,0.24625,0.188,0.1805,0.14575,0.05825,-0.00749999999999995,-0.04225
"lm","Linear regression",1,57,0.439473684210526,2000,400,0.005,0.6475,0.011,0.745,0.016,0.7625,0.025,0.835,0.17875,0.133,0.12675,0.095,0.04575,-0.00624999999999992,-0.038
"lm","Linear regression",1,57,0.485526315789474,2000,400,0.005,0.78,0.011,0.8575,0.016,0.88,0.022,0.9,0.1125,0.0767499999999999,0.068,0.061,0.03575,-0.00874999999999992,-0.0157499999999999
"lm","Linear regression",1,57,0.531578947368421,2000,400,0.005,0.8425,0.011,0.8975,0.016,0.905,0.0195,0.91,0.0812499999999999,0.05675,0.0555,0.05475,0.0245,-0.00124999999999997,-0.00199999999999995
"lm","Linear regression",1,57,0.577631578947368,2000,400,0.005,0.9025,0.011,0.9375,0.016,0.9425,0.0165,0.9425,0.05125,0.03675,0.03675,0.037,0.0145,5.55111512312578e-17,0.000250000000000028
"lm","Linear regression",1,57,0.623684210526316,2000,400,0.005,0.9475,0.011,0.975,0.016,0.9825,0.0145,0.9775,0.0287499999999999,0.018,0.01675,0.0185,0.01075,-0.00124999999999997,5e-04
"lm","Linear regression",1,57,0.669736842105263,2000,400,0.005,0.975,0.011,0.9875,0.016,0.9875,0.0105,0.9875,0.015,0.0117499999999999,0.01425,0.0115,0.00325000000000003,0.00250000000000006,-0.000249999999999972
"lm","Linear regression",1,57,0.71578947368421,2000,400,0.005,0.9875,0.011,0.9925,0.016,0.995,0.009,0.99,0.00874999999999992,0.00924999999999992,0.0105,0.00949999999999995,-5e-04,0.00125000000000008,0.000250000000000028
"lm","Linear regression",1,57,0.761842105263158,2000,400,0.005,0.9925,0.011,0.995,0.016,0.995,0.008,0.9925,0.00624999999999992,0.00799999999999995,0.0105,0.00774999999999998,-0.00175000000000003,0.00250000000000006,-0.000249999999999972
"lm","Linear regression",1,57,0.807894736842105,2000,400,0.005,1,0.011,1,0.016,1,0.0075,1,0.00249999999999995,0.00549999999999995,0.00800000000000001,0.00375000000000003,-0.003,0.00250000000000006,-0.00174999999999992
"lm","Linear regression",1,57,0.853947368421053,2000,400,0.005,0.9975,0.011,1,0.016,1,0.0065,0.9975,0.00374999999999992,0.00549999999999995,0.00800000000000001,0.00449999999999995,-0.00175000000000003,0.00250000000000006,-0.001
"lm","Linear regression",1,57,0.9,2000,400,0.005,1,0.011,1,0.016,1,0.0065,1,0.00249999999999995,0.00549999999999995,0.00800000000000001,0.00324999999999998,-0.003,0.00250000000000006,-0.00224999999999997
"lm","Linear regression",1,71,0.025,2000,400,0.0025,0.01,0.0085,0.0125,0.0095,0.015,0,0,0.49625,0.498,0.49725,0.5,-0.00175000000000003,-0.000749999999999973,0.002
"lm","Linear regression",1,71,0.0710526315789474,2000,400,0.0025,0.01,0.0085,0.0325,0.0095,0.0325,0.003,0.0125,0.49625,0.488,0.4885,0.49525,0.00824999999999998,0.000500000000000056,0.00724999999999998
"lm","Linear regression",1,71,0.117105263157895,2000,400,0.0025,0.05,0.0085,0.07,0.0095,0.08,0.0255,0.12,0.47625,0.46925,0.46475,0.45275,0.00700000000000001,-0.00449999999999989,-0.0164999999999999
"lm","Linear regression",1,71,0.163157894736842,2000,400,0.0025,0.08,0.0085,0.125,0.0095,0.14,0.0385,0.2825,0.46125,0.44175,0.43475,0.378,0.0195,-0.00699999999999995,-0.06375
"lm","Linear regression",1,71,0.209210526315789,2000,400,0.0025,0.135,0.0085,0.2175,0.0095,0.2325,0.039,0.4025,0.43375,0.3955,0.3885,0.31825,0.03825,-0.00699999999999995,-0.07725
"lm","Linear regression",1,71,0.255263157894737,2000,400,0.0025,0.215,0.0085,0.31,0.0095,0.35,0.0335,0.535,0.39375,0.34925,0.32975,0.24925,0.0445,-0.0194999999999999,-0.0999999999999999
"lm","Linear regression",1,71,0.301315789473684,2000,400,0.0025,0.3275,0.0085,0.44,0.0095,0.4575,0.0265,0.62,0.3375,0.28425,0.276,0.20325,0.05325,-0.00824999999999998,-0.081
"lm","Linear regression",1,71,0.347368421052632,2000,400,0.0025,0.5125,0.0085,0.62,0.0095,0.6425,0.0225,0.7775,0.245,0.19425,0.1835,0.1225,0.05075,-0.0107499999999999,-0.07175
"lm","Linear regression",1,71,0.393421052631579,2000,400,0.0025,0.6525,0.0085,0.735,0.0095,0.7525,0.0185,0.8175,0.175,0.13675,0.1285,0.1005,0.03825,-0.00824999999999992,-0.03625
"lm","Linear regression",1,71,0.439473684210526,2000,400,0.0025,0.77,0.0085,0.8325,0.0095,0.845,0.014,0.9025,0.11625,0.088,0.08225,0.05575,0.02825,-0.00574999999999992,-0.0322499999999999
"lm","Linear regression",1,71,0.485526315789474,2000,400,0.0025,0.8775,0.0085,0.915,0.0095,0.935,0.013,0.95,0.0625,0.04675,0.03725,0.0315,0.01575,-0.00949999999999995,-0.01525
"lm","Linear regression",1,71,0.531578947368421,2000,400,0.0025,0.9175,0.0085,0.935,0.0095,0.9375,0.012,0.9475,0.0425,0.03675,0.036,0.03225,0.00575000000000003,-0.000749999999999917,-0.00449999999999995
"lm","Linear regression",1,71,0.577631578947368,2000,400,0.0025,0.955,0.0085,0.975,0.0095,0.975,0.0095,0.975,0.02375,0.01675,0.01725,0.01725,0.00700000000000001,0.000500000000000056,0.000500000000000056
"lm","Linear regression",1,71,0.623684210526316,2000,400,0.0025,0.985,0.0085,0.9925,0.0095,0.995,0.0085,0.9925,0.00874999999999998,0.00799999999999995,0.00725000000000003,0.00799999999999995,0.000750000000000028,-0.000749999999999917,0
"lm","Linear regression",1,71,0.669736842105263,2000,400,0.0025,0.99,0.0085,0.9925,0.0095,0.9925,0.0065,0.99,0.00624999999999998,0.00799999999999995,0.00850000000000001,0.00824999999999998,-0.00174999999999997,0.000500000000000056,0.000250000000000028
"lm","Linear regression",1,71,0.71578947368421,2000,400,0.0025,0.9975,0.0085,0.9975,0.0095,0.9975,0.0065,0.9975,0.00249999999999995,0.00549999999999995,0.006,0.00449999999999995,-0.003,0.000500000000000056,-0.001
"lm","Linear regression",1,71,0.761842105263158,2000,400,0.0025,0.9975,0.0085,0.9975,0.0095,0.9975,0.004,0.9975,0.00249999999999995,0.00549999999999995,0.006,0.00324999999999998,-0.003,0.000500000000000056,-0.00224999999999997
"lm","Linear regression",1,71,0.807894736842105,2000,400,0.0025,0.9975,0.0085,1,0.0095,1,0.003,0.9975,0.00249999999999995,0.00424999999999998,0.00475000000000003,0.00274999999999992,-0.00175000000000003,0.000500000000000056,-0.00150000000000006
"lm","Linear regression",1,71,0.853947368421053,2000,400,0.0025,1,0.0085,1,0.0095,1,0.003,1,0.00124999999999997,0.00424999999999998,0.00475000000000003,0.00149999999999995,-0.003,0.000500000000000056,-0.00275000000000003
"lm","Linear regression",1,71,0.9,2000,400,0.0025,1,0.0085,1,0.0095,1,0.002,1,0.00124999999999997,0.00424999999999998,0.00475000000000003,0.001,-0.003,0.000500000000000056,-0.00324999999999998
"lm","Linear regression",1,89,0.025,2000,400,0.0045,0,0.0075,0.0025,0.0085,0.0075,0,0,0.50225,0.5025,0.5005,0.5,-0.000250000000000083,-0.00200000000000011,-0.00250000000000006
"lm","Linear regression",1,89,0.0710526315789474,2000,400,0.0045,0.0175,0.0075,0.0325,0.0085,0.035,0.008,0.0325,0.4935,0.4875,0.48675,0.48775,0.00599999999999995,-0.000750000000000084,0.000249999999999972
"lm","Linear regression",1,89,0.117105263157895,2000,400,0.0045,0.05,0.0075,0.065,0.0085,0.07,0.0365,0.1675,0.47725,0.47125,0.46925,0.4345,0.00599999999999989,-0.00200000000000011,-0.0367500000000001
"lm","Linear regression",1,89,0.163157894736842,2000,400,0.0045,0.075,0.0075,0.11,0.0085,0.1225,0.0455,0.2725,0.46475,0.44875,0.443,0.3865,0.016,-0.00575000000000009,-0.06225
"lm","Linear regression",1,89,0.209210526315789,2000,400,0.0045,0.23,0.0075,0.2975,0.0085,0.3075,0.0435,0.48,0.38725,0.355,0.3505,0.28175,0.0322499999999999,-0.00450000000000006,-0.07325
"lm","Linear regression",1,89,0.255263157894737,2000,400,0.0045,0.275,0.0075,0.3575,0.0085,0.375,0.0355,0.5575,0.36475,0.325,0.31675,0.239,0.0397499999999999,-0.00825000000000009,-0.086
"lm","Linear regression",1,89,0.301315789473684,2000,400,0.0045,0.4575,0.0075,0.52,0.0085,0.545,0.03,0.685,0.2735,0.24375,0.23175,0.1725,0.0297499999999999,-0.0120000000000001,-0.07125
"lm","Linear regression",1,89,0.347368421052632,2000,400,0.0045,0.6375,0.0075,0.7225,0.0085,0.7425,0.024,0.8375,0.1835,0.1425,0.133,0.09325,0.041,-0.00950000000000006,-0.04925
"lm","Linear regression",1,89,0.393421052631579,2000,400,0.0045,0.7525,0.0075,0.8275,0.0085,0.84,0.022,0.8875,0.126,0.09,0.08425,0.06725,0.036,-0.00575000000000003,-0.02275
"lm","Linear regression",1,89,0.439473684210526,2000,400,0.0045,0.86,0.0075,0.8925,0.0085,0.9075,0.0175,0.935,0.07225,0.0575,0.0505,0.04125,0.0147499999999999,-0.00700000000000006,-0.01625
"lm","Linear regression",1,89,0.485526315789474,2000,400,0.0045,0.9375,0.0075,0.9525,0.0085,0.955,0.0115,0.9625,0.0335,0.0275,0.02675,0.0245,0.00599999999999995,-0.000750000000000028,-0.003
"lm","Linear regression",1,89,0.531578947368421,2000,400,0.0045,0.9675,0.0075,0.99,0.0085,0.99,0.0085,0.99,0.0185,0.00875000000000004,0.00924999999999998,0.00924999999999998,0.00974999999999993,0.000499999999999945,0.000499999999999945
"lm","Linear regression",1,89,0.577631578947368,2000,400,0.0045,0.9875,0.0075,0.9975,0.0085,1,0.0075,0.9975,0.00849999999999995,0.005,0.00424999999999998,0.005,0.00349999999999995,-0.000750000000000028,0
"lm","Linear regression",1,89,0.623684210526316,2000,400,0.0045,0.9975,0.0075,0.9975,0.0085,0.9975,0.006,0.9975,0.00349999999999995,0.005,0.00549999999999995,0.00424999999999998,-0.00150000000000006,0.000499999999999945,-0.000750000000000028
"lm","Linear regression",1,89,0.669736842105263,2000,400,0.0045,1,0.0075,1,0.0085,1,0.0045,1,0.00224999999999997,0.00375000000000003,0.00424999999999998,0.00224999999999997,-0.00150000000000006,0.000499999999999945,-0.00150000000000006
"lm","Linear regression",1,89,0.71578947368421,2000,400,0.0045,1,0.0075,1,0.0085,1,0.0045,1,0.00224999999999997,0.00375000000000003,0.00424999999999998,0.00224999999999997,-0.00150000000000006,0.000499999999999945,-0.00150000000000006
"lm","Linear regression",1,89,0.761842105263158,2000,400,0.0045,1,0.0075,1,0.0085,1,0.0045,1,0.00224999999999997,0.00375000000000003,0.00424999999999998,0.00224999999999997,-0.00150000000000006,0.000499999999999945,-0.00150000000000006
"lm","Linear regression",1,89,0.807894736842105,2000,400,0.0045,1,0.0075,1,0.0085,1,0.0035,1,0.00224999999999997,0.00375000000000003,0.00424999999999998,0.00175000000000003,-0.00150000000000006,0.000499999999999945,-0.002
"lm","Linear regression",1,89,0.853947368421053,2000,400,0.0045,1,0.0075,1,0.0085,1,0.0035,1,0.00224999999999997,0.00375000000000003,0.00424999999999998,0.00175000000000003,-0.00150000000000006,0.000499999999999945,-0.002
"lm","Linear regression",1,89,0.9,2000,400,0.0045,1,0.0075,1,0.0085,1,0.003,1,0.00224999999999997,0.00375000000000003,0.00424999999999998,0.00149999999999995,-0.00150000000000006,0.000499999999999945,-0.00225000000000009
"lm","Linear regression",1,110,0.025,2000,400,0.005,0.01,0.007,0.01,0.008,0.01,0,0,0.4975,0.4985,0.499,0.5,-0.001,0.000500000000000056,0.00150000000000006
"lm","Linear regression",1,110,0.0710526315789474,2000,400,0.005,0.01,0.007,0.0175,0.008,0.02,0.013,0.0375,0.4975,0.49475,0.494,0.48775,0.00274999999999997,-0.000749999999999973,-0.00700000000000001
"lm","Linear regression",1,110,0.117105263157895,2000,400,0.005,0.04,0.007,0.0675,0.008,0.07,0.0375,0.21,0.4825,0.46975,0.469,0.41375,0.01275,-0.000749999999999973,-0.0559999999999999
"lm","Linear regression",1,110,0.163157894736842,2000,400,0.005,0.1375,0.007,0.1775,0.008,0.1825,0.0435,0.405,0.43375,0.41475,0.41275,0.31925,0.019,-0.00199999999999995,-0.0954999999999999
"lm","Linear regression",1,110,0.209210526315789,2000,400,0.005,0.28,0.007,0.33,0.008,0.34,0.0335,0.5275,0.3625,0.3385,0.334,0.253,0.024,-0.00449999999999995,-0.0854999999999999
"lm","Linear regression",1,110,0.255263157894737,2000,400,0.005,0.4,0.007,0.4475,0.008,0.465,0.0275,0.6175,0.3025,0.27975,0.2715,0.205,0.02275,-0.00824999999999998,-0.0747499999999999
"lm","Linear regression",1,110,0.301315789473684,2000,400,0.005,0.6025,0.007,0.65,0.008,0.6675,0.0235,0.79,0.20125,0.1785,0.17025,0.11675,0.02275,-0.00824999999999992,-0.0617499999999999
"lm","Linear regression",1,110,0.347368421052632,2000,400,0.005,0.7625,0.007,0.8,0.008,0.82,0.0175,0.8825,0.12125,0.1035,0.094,0.0675000000000001,0.01775,-0.0094999999999999,-0.0359999999999999
"lm","Linear regression",1,110,0.393421052631579,2000,400,0.005,0.9,0.007,0.9425,0.008,0.945,0.014,0.9675,0.0524999999999999,0.0322499999999999,0.0315,0.02325,0.02025,-0.000749999999999917,-0.00899999999999995
"lm","Linear regression",1,110,0.439473684210526,2000,400,0.005,0.945,0.007,0.9575,0.008,0.9625,0.0125,0.9725,0.03,0.0247499999999999,0.02275,0.02,0.00525000000000003,-0.00199999999999995,-0.00474999999999998
"lm","Linear regression",1,110,0.485526315789474,2000,400,0.005,0.9675,0.007,0.9825,0.008,0.9875,0.01,0.99,0.0187499999999999,0.0122499999999999,0.01025,0.01,0.00650000000000001,-0.00199999999999995,-0.00224999999999992
"lm","Linear regression",1,110,0.531578947368421,2000,400,0.005,0.99,0.007,0.9925,0.008,0.995,0.0075,0.995,0.00749999999999995,0.00724999999999992,0.00650000000000001,0.00625000000000003,0.000250000000000028,-0.000749999999999917,-0.00099999999999989
"lm","Linear regression",1,110,0.577631578947368,2000,400,0.005,1,0.007,1,0.008,1,0.006,1,0.00249999999999995,0.00349999999999995,0.004,0.003,-0.001,0.000500000000000056,-0.000499999999999945
"lm","Linear regression",1,110,0.623684210526316,2000,400,0.005,0.9975,0.007,0.9975,0.008,0.9975,0.0055,0.9975,0.00374999999999992,0.00474999999999992,0.00524999999999998,0.004,-0.001,0.000500000000000056,-0.000749999999999917
"lm","Linear regression",1,110,0.669736842105263,2000,400,0.005,1,0.007,1,0.008,1,0.005,1,0.00249999999999995,0.00349999999999995,0.004,0.00249999999999995,-0.001,0.000500000000000056,-0.001
"lm","Linear regression",1,110,0.71578947368421,2000,400,0.005,1,0.007,1,0.008,1,0.003,1,0.00249999999999995,0.00349999999999995,0.004,0.00149999999999995,-0.001,0.000500000000000056,-0.002
"lm","Linear regression",1,110,0.761842105263158,2000,400,0.005,1,0.007,1,0.008,1,0.0025,1,0.00249999999999995,0.00349999999999995,0.004,0.00124999999999997,-0.001,0.000500000000000056,-0.00224999999999997
"lm","Linear regression",1,110,0.807894736842105,2000,400,0.005,1,0.007,1,0.008,1,0.0015,1,0.00249999999999995,0.00349999999999995,0.004,0.000750000000000028,-0.001,0.000500000000000056,-0.00274999999999992
"lm","Linear regression",1,110,0.853947368421053,2000,400,0.005,1,0.007,1,0.008,1,0.0015,1,0.00249999999999995,0.00349999999999995,0.004,0.000750000000000028,-0.001,0.000500000000000056,-0.00274999999999992
"lm","Linear regression",1,110,0.9,2000,400,0.005,1,0.007,1,0.008,1,0.001,1,0.00249999999999995,0.00349999999999995,0.004,0.000499999999999945,-0.001,0.000500000000000056,-0.003
"lm","Linear regression",1,136,0.025,2000,400,0.0055,0.005,0.0075,0.0075,0.0095,0.0075,0,0,0.50025,0.5,0.501,0.5,0.000250000000000083,0.001,0
"lm","Linear regression",1,136,0.0710526315789474,2000,400,0.0055,0.0175,0.0075,0.0275,0.0095,0.0275,0.023,0.0625,0.494,0.49,0.491,0.48025,0.004,0.001,-0.00975000000000009
"lm","Linear regression",1,136,0.117105263157895,2000,400,0.0055,0.0725,0.0075,0.095,0.0095,0.0975,0.0385,0.2625,0.4665,0.45625,0.456,0.388,0.01025,-0.000250000000000028,-0.06825
"lm","Linear regression",1,136,0.163157894736842,2000,400,0.0055,0.205,0.0075,0.235,0.0095,0.245,0.036,0.4675,0.40025,0.38625,0.38225,0.28425,0.014,-0.004,-0.102
"lm","Linear regression",1,136,0.209210526315789,2000,400,0.0055,0.335,0.0075,0.3825,0.0095,0.39,0.031,0.5925,0.33525,0.3125,0.30975,0.21925,0.02275,-0.00274999999999997,-0.09325
"lm","Linear regression",1,136,0.255263157894737,2000,400,0.0055,0.6075,0.0075,0.65,0.0095,0.6675,0.028,0.7925,0.199,0.17875,0.171,0.11775,0.02025,-0.00774999999999998,-0.061
"lm","Linear regression",1,136,0.301315789473684,2000,400,0.0055,0.7525,0.0075,0.8,0.0095,0.81,0.023,0.895,0.1265,0.10375,0.09975,0.064,0.02275,-0.004,-0.0397500000000001
"lm","Linear regression",1,136,0.347368421052632,2000,400,0.0055,0.885,0.0075,0.9075,0.0095,0.91,0.019,0.9325,0.06025,0.05,0.04975,0.04325,0.01025,-0.000250000000000028,-0.00675000000000009
"lm","Linear regression",1,136,0.393421052631579,2000,400,0.0055,0.98,0.0075,0.985,0.0095,0.985,0.017,0.99,0.01275,0.01125,0.01225,0.0135,0.0015,0.001,0.00224999999999992
"lm","Linear regression",1,136,0.439473684210526,2000,400,0.0055,0.9875,0.0075,0.99,0.0095,0.9925,0.0135,0.9925,0.00900000000000001,0.00875000000000004,0.00850000000000001,0.0105,0.000249999999999972,-0.000250000000000028,0.00174999999999997
"lm","Linear regression",1,136,0.485526315789474,2000,400,0.0055,0.9925,0.0075,0.9925,0.0095,0.9925,0.0095,0.9925,0.00650000000000001,0.00750000000000001,0.00850000000000001,0.00850000000000001,-0.001,0.001,0.001
"lm","Linear regression",1,136,0.531578947368421,2000,400,0.0055,1,0.0075,1,0.0095,1,0.007,1,0.00275000000000003,0.00375000000000003,0.00475000000000003,0.00349999999999995,-0.001,0.001,-0.000250000000000083
"lm","Linear regression",1,136,0.577631578947368,2000,400,0.0055,1,0.0075,1,0.0095,1,0.006,1,0.00275000000000003,0.00375000000000003,0.00475000000000003,0.003,-0.001,0.001,-0.000750000000000028
"lm","Linear regression",1,136,0.623684210526316,2000,400,0.0055,1,0.0075,1,0.0095,1,0.0055,1,0.00275000000000003,0.00375000000000003,0.00475000000000003,0.00275000000000003,-0.001,0.001,-0.001
"lm","Linear regression",1,136,0.669736842105263,2000,400,0.0055,1,0.0075,1,0.0095,1,0.005,1,0.00275000000000003,0.00375000000000003,0.00475000000000003,0.00249999999999995,-0.001,0.001,-0.00125000000000008
"lm","Linear regression",1,136,0.71578947368421,2000,400,0.0055,1,0.0075,1,0.0095,1,0.003,1,0.00275000000000003,0.00375000000000003,0.00475000000000003,0.00149999999999995,-0.001,0.001,-0.00225000000000009
"lm","Linear regression",1,136,0.761842105263158,2000,400,0.0055,1,0.0075,1,0.0095,1,0.002,1,0.00275000000000003,0.00375000000000003,0.00475000000000003,0.001,-0.001,0.001,-0.00275000000000003
